"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"210865_at","Fas ligand (TNF superfamily, member 6)","FASLG","356","Homo sapiens mRNA for Fas ligand, complete cds","601892","D38122","1q23","Chromosome 1, NC_000001.10 (172628185..172636013)","cytokine activity///protein binding///receptor binding///tumor necrosis factor receptor binding","T cell apoptotic process///activation of cysteine-type endopeptidase activity involved in apoptotic process///activation of cysteine-type endopeptidase activity involved in apoptotic process///activation of cysteine-type endopeptidase activity involved in apoptotic process///activation of necroptosis by extracellular signals///activation of necroptosis of activated-T cells///apoptotic process///apoptotic signaling pathway///apoptotic signaling pathway///cell-cell signaling///cellular chloride ion homeostasis///cellular response to stress///endosomal lumen acidification///extrinsic apoptotic signaling pathway via death domain receptors///immune response///induction of apoptosis///inflammatory cell apoptotic process///necrotic cell death///negative regulation of angiogenesis///negative regulation of transcription from RNA polymerase II promoter///positive regulation of I-kappaB kinase/NF-kappaB cascade///positive regulation of apoptotic process///positive regulation of cell proliferation///positive regulation of endothelial cell apoptotic process///positive regulation of epidermal growth factor receptor signaling pathway///positive regulation of neuron apoptotic process///regulation of extrinsic apoptotic signaling pathway in absence of ligand///response to growth factor stimulus///response to lipopolysaccharide///retinal cell programmed cell death///signal transduction///transcription, DNA-dependent","caveola///cytoplasmic membrane-bounded vesicle lumen///external side of plasma membrane///extracellular region///extracellular space///extracellular vesicular exosome///integral to plasma membrane///lysosomal lumen///nucleus///perinuclear region of cytoplasm","GO:0005125///GO:0005515///GO:0005102///GO:0005164","GO:0070231///GO:0006919///GO:0006919///GO:0006919///GO:0060555///GO:0060554///GO:0006915///GO:0097190///GO:0097190///GO:0007267///GO:0030644///GO:0033554///GO:0048388///GO:0008625///GO:0006955///GO:0006917///GO:0006925///GO:0070265///GO:0016525///GO:0000122///GO:0043123///GO:0043065///GO:0008284///GO:2000353///GO:0045742///GO:0043525///GO:2001239///GO:0070848///GO:0032496///GO:0046666///GO:0007165///GO:0006351","GO:0005901///GO:0060205///GO:0009897///GO:0005576///GO:0005615///GO:0070062///GO:0005887///GO:0043202///GO:0005634///GO:0048471",-283.916402116402,323.594117647059,-3.4463272991231,0.00157233070285767,0.0882525064276509,-4.54922840029425
"216870_x_at","deleted in lymphocytic leukemia 2 (non-protein coding)","DLEU2","8847","Homo sapiens BCMS-upstream neighbor (BCMSUN) mRNA, partial sequence","11141510","AF264787","13q14.3","Chromosome 13, NC_000013.10 (50556688..50699677, complement)","","","","","","",-205.363492063492,310.002941176471,-3.44524465468145,0.00157695202280383,0.0882895023219541,-4.54925228621658
"215555_at","","","","AU158442 PLACE2 Homo sapiens cDNA clone PLACE2000394 3-, mRNA sequence","11019963","AU158442","","","","","","","","",-117.419047619048,105.741176470588,-3.44228451235867,0.0015896543640885,0.0887776145237698,-4.54931759670588
"218282_at","ER degradation enhancer, mannosidase alpha-like 2","EDEM2","55741","Homo sapiens ER degradation enhancer, mannosidase alpha-like 2 (EDEM2), transcript variant 1, mRNA","222537736","NM_018217","20q11.22","Chromosome 20, NC_000020.10 (33703160..33735161, complement)","calcium ion binding///NOT mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","cellular protein metabolic process///post-translational protein modification///protein N-linked glycosylation via asparagine///protein folding///response to unfolded protein","endoplasmic reticulum lumen///endoplasmic reticulum membrane///extracellular region","GO:0005509///NOT GO:0004571","GO:0044267///GO:0043687///GO:0018279///GO:0006457///GO:0006986","GO:0005788///GO:0005789///GO:0005576",1027.50105820106,3137.78529411765,3.44116917396044,0.00159446591355655,0.0888237098794517,-4.54934220554355
"202665_s_at","WAS/WASL interacting protein family, member 1","WIPF1","7456","Homo sapiens WAS/WASL interacting protein family, member 1 (WIPF1), transcript variant 1, mRNA","116284399","NM_003387","2q31.1","Chromosome 2, NC_000002.11 (175424302..175547627, complement)","actin binding///profilin binding///protein binding","Fc-gamma receptor signaling pathway involved in phagocytosis///actin filament-based movement///actin polymerization or depolymerization///innate immune response///positive regulation of protein export from nucleus///protein complex assembly///response to other organism","actin cytoskeleton///actin filament///cytoplasmic membrane-bounded vesicle///cytosol///ruffle","GO:0003779///GO:0005522///GO:0005515","GO:0038096///GO:0030048///GO:0008154///GO:0045087///GO:0046827///GO:0006461///GO:0051707","GO:0015629///GO:0005884///GO:0016023///GO:0005829///GO:0001726",-1005.58783068783,2324.37352941176,-3.43802627118012,0.00160809984356464,0.0891898933909766,-4.54941155289004
"203717_at","dipeptidyl-peptidase 4","DPP4","1803","Homo sapiens dipeptidyl-peptidase 4 (DPP4), mRNA","47078262","NM_001935","2q24.3","Chromosome 2, NC_000002.11 (162848755..162931052, complement)","aminopeptidase activity///dipeptidyl-peptidase activity///protease binding///protein binding///protein homodimerization activity///receptor binding///serine-type endopeptidase activity///serine-type peptidase activity","T cell activation///T cell costimulation///cell adhesion///endothelial cell migration///negative regulation of extracellular matrix disassembly///positive regulation of cell proliferation///proteolysis///regulation of cell-cell adhesion mediated by integrin///response to hypoxia","apical plasma membrane///cell surface///endocytic vesicle///extracellular vesicular exosome///integral to membrane///intercellular canaliculus///invadopodium membrane///lamellipodium///lamellipodium membrane///membrane raft///plasma membrane","GO:0004177///GO:0008239///GO:0002020///GO:0005515///GO:0042803///GO:0005102///GO:0004252///GO:0008236","GO:0042110///GO:0031295///GO:0007155///GO:0043542///GO:0010716///GO:0008284///GO:0006508///GO:0033632///GO:0001666","GO:0016324///GO:0009986///GO:0030139///GO:0070062///GO:0016021///GO:0046581///GO:0071438///GO:0030027///GO:0031258///GO:0045121///GO:0005886",-264.813227513227,274.05,-3.43730353972472,0.0016112508834658,0.0891898933909766,-4.54942750025018
"217892_s_at","LIM domain and actin binding 1","LIMA1","51474","Homo sapiens LIM domain and actin binding 1 (LIMA1), transcript variant 2, mRNA","165905587","NM_016357","12q13","Chromosome 12, NC_000012.11 (50569563..50677353, complement)","actin filament binding///actin monomer binding///zinc ion binding","actin filament bundle assembly///negative regulation of actin filament depolymerization///ruffle organization","actin cytoskeleton///cytoplasm///focal adhesion///plasma membrane///stress fiber","GO:0051015///GO:0003785///GO:0008270","GO:0051017///GO:0030835///GO:0031529","GO:0015629///GO:0005737///GO:0005925///GO:0005886///GO:0001725",917.094179894179,3653.42352941176,3.43611669959721,0.00161643828493865,0.0891898933909766,-4.54945368873498
"212978_at","leucine rich repeat containing 8 family, member B","LRRC8B","23507","AU146004 HEMBA1 Homo sapiens cDNA clone HEMBA1006523 3-, mRNA sequence","11007525","AU146004","1p22.2","Chromosome 1, NC_000001.10 (89990397..90063420)","","","integral to membrane","","","GO:0016021",-209.44126984127,591.164705882353,-3.43597706945654,0.00161704963110688,0.0891898933909766,-4.54945676980581
"218634_at","pleckstrin homology-like domain, family A, member 3","PHLDA3","23612","Homo sapiens pleckstrin homology-like domain, family A, member 3 (PHLDA3), transcript variant 1, mRNA","109715845","NM_012396","1q31","Chromosome 1, NC_000001.10 (201434607..201438299, complement)","phosphatidylinositol-3,4,5-trisphosphate binding///phosphatidylinositol-3,4-bisphosphate binding///phosphatidylinositol-3,5-bisphosphate binding///phosphatidylinositol-3-phosphate binding///phosphatidylinositol-4,5-bisphosphate binding///phosphatidylinositol-5-phosphate binding","anatomical structure morphogenesis///intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator///negative regulation of protein kinase B signaling cascade///positive regulation of apoptotic process","cytoplasm///intracellular membrane-bounded organelle///plasma membrane","GO:0005547///GO:0043325///GO:0080025///GO:0032266///GO:0005546///GO:0010314","GO:0009653///GO:0042771///GO:0051898///GO:0043065","GO:0005737///GO:0043231///GO:0005886",723.28253968254,1917.4,3.43372888022839,0.00162692361392123,0.0895129355284117,-4.54950637910934
"218773_s_at","methionine sulfoxide reductase B2","MSRB2","22921","Homo sapiens methionine sulfoxide reductase B2 (MSRB2), mRNA","117606352","NM_012228","10p12","Chromosome 10, NC_000010.10 (23384427..23410942)","peptide-methionine (R)-S-oxide reductase activity///sequence-specific DNA binding transcription factor activity///zinc ion binding","protein repair///regulation of transcription, DNA-dependent","mitochondrion","GO:0033743///GO:0003700///GO:0008270","GO:0030091///GO:0006355","GO:0005739",774.757142857143,2907.29117647059,3.43257941579178,0.00163199441339467,0.0895707672750578,-4.54953174421876
"211178_s_at","proline-serine-threonine phosphatase interacting protein 1","PSTPIP1","9051","Homo sapiens CD2 binding protein 1 short form mRNA, complete cds","2921548","AF038602","15q24-q25.1","Chromosome 15, NC_000015.9 (77287465..77329671)","actin binding///oxidoreductase activity///protein phosphatase binding","cell adhesion///innate immune response///nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway///signal transduction","actomyosin contractile ring///cleavage furrow///cytosol///lamellipodium///perinuclear region of cytoplasm///stress fiber","GO:0003779///GO:0016491///GO:0019903","GO:0007155///GO:0045087///GO:0035872///GO:0007165","GO:0005826///GO:0032154///GO:0005829///GO:0030027///GO:0048471///GO:0001725",-299.697354497354,488.876470588235,-3.43045572931483,0.00164140296235043,0.089591870525816,-4.54957860850091
"217962_at","NOP10 ribonucleoprotein","NOP10","55505","Homo sapiens NOP10 ribonucleoprotein (NOP10), mRNA","77812675","NM_018648","15q14-q15","Chromosome 15, NC_000015.9 (34633917..34635362, complement)","protein binding///snoRNA binding","pseudouridine synthesis///rRNA processing","Cajal body///box H/ACA RNP complex///nucleolus///small nucleolar ribonucleoprotein complex","GO:0005515///GO:0030515","GO:0001522///GO:0006364","GO:0015030///GO:0072588///GO:0005730///GO:0005732",3973.13544973545,17133.8941176471,3.43017439783317,0.00164265324972875,0.089591870525816,-4.54958481686873
"219259_at","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A","SEMA4A","64218","Homo sapiens sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A (SEMA4A), transcript variant 1, mRNA","300863070","NM_022367","1q22","Chromosome 1, NC_000001.10 (156119735..156147542)","receptor activity","T-helper 1 cell differentiation///angiogenesis///axon guidance///negative regulation of angiogenesis///regulation of cell shape///regulation of endothelial cell migration///semaphorin-plexin signaling pathway","integral to membrane///plasma membrane","GO:0004872","GO:0045063///GO:0001525///GO:0007411///GO:0016525///GO:0008360///GO:0010594///GO:0071526","GO:0016021///GO:0005886",-706.903174603175,973.05,-3.42977252548823,0.00164444083135389,0.089591870525816,-4.54959368535198
"213260_at","forkhead box C1","FOXC1","2296","AU145890 HEMBA1 Homo sapiens cDNA clone HEMBA1006158 3-, mRNA sequence","55781103","AU145890","6p25","Chromosome 6, NC_000006.11 (1610681..1614132)","DNA binding///DNA binding, bending///RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity///chromatin DNA binding///double-stranded DNA binding///protein binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///transcription factor binding///transcription regulatory region DNA binding","Notch signaling pathway///artery morphogenesis///blood vessel remodeling///brain development///camera-type eye development///cardiac muscle cell proliferation///collagen fibril organization///embryonic heart tube development///eye development///germ cell migration///glycosaminoglycan metabolic process///heart development///in utero embryonic development///lacrimal gland development///lymphangiogenesis///metanephros development///negative regulation of apoptotic process///negative regulation of mitotic cell cycle///neural crest cell development///neural crest cell fate commitment///odontogenesis of dentin-containing tooth///ossification///ovarian follicle development///paraxial mesodermal cell fate commitment///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-dependent///positive regulation of transcription, DNA-dependent///regulation of blood vessel size///regulation of organ growth///regulation of sequence-specific DNA binding transcription factor activity///regulation of transcription, DNA-dependent///skeletal system development///somitogenesis///ureteric bud development///vascular endothelial growth factor receptor signaling pathway///vasculogenesis///ventricular cardiac muscle tissue morphogenesis","cytoplasm///nuclear heterochromatin///NOT nucleolus///nucleus///nucleus///transcription factor complex","GO:0003677///GO:0008301///GO:0003705///GO:0031490///GO:0003690///GO:0005515///GO:0043565///GO:0003700///GO:0008134///GO:0044212","GO:0007219///GO:0048844///GO:0001974///GO:0007420///GO:0043010///GO:0060038///GO:0030199///GO:0035050///GO:0001654///GO:0008354///GO:0030203///GO:0007507///GO:0001701///GO:0032808///GO:0001946///GO:0001656///GO:0043066///GO:0045930///GO:0014032///GO:0014034///GO:0042475///GO:0001503///GO:0001541///GO:0048343///GO:0045944///GO:0045944///GO:0045944///GO:0045893///GO:0045893///GO:0050880///GO:0046620///GO:0051090///GO:0006355///GO:0001501///GO:0001756///GO:0001657///GO:0048010///GO:0001570///GO:0055010","GO:0005737///GO:0005720///NOT GO:0005730///GO:0005634///GO:0005634///GO:0005667",-248.030158730159,289.920588235294,-3.4246386309426,0.00166744235603509,0.0906234585842193,-4.54970698409306
