"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_007193_at","annexin A10","ANXA10","11199","Homo sapiens annexin A10 (ANXA10), mRNA","319655771","NM_007193","4q33","Chromosome 4, NC_000004.11 (169013688..169108893)","calcium ion binding///calcium-dependent phospholipid binding","","mitochondrion","GO:0005509///GO:0005544","","GO:0005739",-0.0585236442536767,2.13242479822,-2.38998246874058,0.0207422397962526,0.743026655677628,-3.23443984554972
"NM_003508_at","frizzled family receptor 9","FZD9","8326","Homo sapiens frizzled family receptor 9 (FZD9), mRNA","62865872","NM_003508","7q11.23","Chromosome 7, NC_000007.13 (72848109..72850450)","G-protein coupled receptor activity///PDZ domain binding///Wnt-activated receptor activity///Wnt-protein binding///protein heterodimerization activity///protein homodimerization activity","B cell differentiation///brain development///canonical Wnt receptor signaling pathway///embryo development///gonad development///learning or memory///nervous system development///neuroblast proliferation///vasculature development","cell surface///cytoplasm///filopodium membrane///integral to membrane///perinuclear region of cytoplasm///plasma membrane","GO:0004930///GO:0030165///GO:0042813///GO:0017147///GO:0046982///GO:0042803","GO:0030183///GO:0007420///GO:0060070///GO:0009790///GO:0008406///GO:0007611///GO:0007399///GO:0007405///GO:0001944","GO:0009986///GO:0005737///GO:0031527///GO:0016021///GO:0048471///GO:0005886",-0.0623850902573539,2.519581494,-2.38873826993555,0.020805054841083,0.743026655677628,-3.23676727678776
"NM_018365_at","meiosis-specific nuclear structural 1","MNS1","55329","Homo sapiens meiosis-specific nuclear structural 1 (MNS1), mRNA","209915559","NM_018365","15q21.3","Chromosome 15, NC_000015.9 (56720929..56757335, complement)","","meiosis","intermediate filament///nuclear envelope","","GO:0007126","GO:0005882///GO:0005635",0.438991957518382,3.1129362423,2.3871154238007,0.0208872432220646,0.743026655677628,-3.23980162893681
"NM_005148_at","unc-119 homolog (C. elegans)","UNC119","9094","Homo sapiens unc-119 homolog (C. elegans) (UNC119), transcript variant 1, mRNA","224809226","NM_005148","17q11.2","Chromosome 17, NC_000017.10 (26873725..26879646, complement)","lipid binding///protein binding","lipoprotein transport///phototransduction///synaptic transmission///visual perception","centrosome///cytosol","GO:0008289///GO:0005515","GO:0042953///GO:0007602///GO:0007268///GO:0007601","GO:0005813///GO:0005829",-0.28143312664706,4.28839004088,-2.38636459715505,0.0209253671239334,0.743026655677628,-3.24120497209609
"NM_054035_at","unc-119 homolog (C. elegans)","UNC119","9094","Homo sapiens unc-119 homolog (C. elegans) (UNC119), transcript variant 2, mRNA","224809227","NM_054035","17q11.2","Chromosome 17, NC_000017.10 (26873725..26879646, complement)","lipid binding///protein binding","lipoprotein transport///phototransduction///synaptic transmission///visual perception","centrosome///cytosol","GO:0008289///GO:0005515","GO:0042953///GO:0007602///GO:0007268///GO:0007601","GO:0005813///GO:0005829",-0.28143312664706,4.28839004088,-2.38636459715505,0.0209253671239334,0.743026655677628,-3.24120497209609
"NM_016069_at","presequence translocase-associated motor 16 homolog (S. cerevisiae)","PAM16","51025","Homo sapiens presequence translocase-associated motor 16 homolog (S. cerevisiae) (PAM16), nuclear gene encoding mitochondrial protein, mRNA","319918867","NM_016069","16p13.3","Chromosome 16, NC_000016.9 (4390252..4401373, complement)","","cellular protein metabolic process///protein import into mitochondrial matrix///protein targeting to mitochondrion","mitochondrial inner membrane presequence translocase complex","","GO:0044267///GO:0030150///GO:0006626","GO:0005744",-0.51257258189706,4.98360057456,-2.38372275664628,0.0210600063285977,0.743026655677628,-3.24614006736741
"NM_022898_at","B-cell CLL/lymphoma 11B (zinc finger protein)","BCL11B","64919","Homo sapiens B-cell CLL/lymphoma 11B (zinc finger protein) (BCL11B), transcript variant 2, mRNA","12597634","NM_022898","14q32.2","Chromosome 14, NC_000014.8 (99635624..99737822, complement)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription///metal ion binding","T cell differentiation in thymus///T cell receptor V(D)J recombination///alpha-beta T cell differentiation///epithelial cell morphogenesis///keratinocyte development///negative regulation of apoptotic process///negative regulation of cell proliferation///odontogenesis of dentin-containing tooth///olfactory bulb axon guidance///positive T cell selection///positive regulation of transcription from RNA polymerase II promoter///post-embryonic camera-type eye development///regulation of keratinocyte proliferation///regulation of lipid metabolic process///regulation of neuron differentiation///striatal medium spiny neuron differentiation///thymus development","nucleus","GO:0000978///GO:0001077///GO:0046872","GO:0033077///GO:0033153///GO:0046632///GO:0003382///GO:0003334///GO:0043066///GO:0008285///GO:0042475///GO:0071678///GO:0043368///GO:0045944///GO:0031077///GO:0010837///GO:0019216///GO:0045664///GO:0021773///GO:0048538","GO:0005634",-0.123319543345588,3.0309578304,-2.37857881188586,0.0213243973325719,0.743026655677628,-3.25573726298669
"NM_138576_at","B-cell CLL/lymphoma 11B (zinc finger protein)","BCL11B","64919","Homo sapiens B-cell CLL/lymphoma 11B (zinc finger protein) (BCL11B), transcript variant 1, mRNA","49574493","NM_138576","14q32.2","Chromosome 14, NC_000014.8 (99635624..99737822, complement)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription///metal ion binding","T cell differentiation in thymus///T cell receptor V(D)J recombination///alpha-beta T cell differentiation///epithelial cell morphogenesis///keratinocyte development///negative regulation of apoptotic process///negative regulation of cell proliferation///odontogenesis of dentin-containing tooth///olfactory bulb axon guidance///positive T cell selection///positive regulation of transcription from RNA polymerase II promoter///post-embryonic camera-type eye development///regulation of keratinocyte proliferation///regulation of lipid metabolic process///regulation of neuron differentiation///striatal medium spiny neuron differentiation///thymus development","nucleus","GO:0000978///GO:0001077///GO:0046872","GO:0033077///GO:0033153///GO:0046632///GO:0003382///GO:0003334///GO:0043066///GO:0008285///GO:0042475///GO:0071678///GO:0043368///GO:0045944///GO:0031077///GO:0010837///GO:0019216///GO:0045664///GO:0021773///GO:0048538","GO:0005634",-0.123319543345588,3.0309578304,-2.37857881188586,0.0213243973325719,0.743026655677628,-3.25573726298669
"NM_017740_at","zinc finger, DHHC-type containing 7","ZDHHC7","55625","Homo sapiens zinc finger, DHHC-type containing 7 (ZDHHC7), transcript variant 2, mRNA","224493955","NM_017740","16q24.1","Chromosome 16, NC_000016.9 (85008066..85045141, complement)","palmitoyltransferase activity///zinc ion binding","peptidyl-L-cysteine S-palmitoylation","Golgi apparatus///integral to membrane","GO:0016409///GO:0008270","GO:0018230","GO:0005794///GO:0016021",-0.226233413665446,8.77916133752,-2.3783096142928,0.0213383153755264,0.743026655677628,-3.25623907658158
"NM_152992_at","POM121 and ZP3 fusion","POMZP3","22932","Homo sapiens POM121 and ZP3 fusion (POMZP3), transcript variant 2, mRNA","111160589","NM_152992","7q11.23","Chromosome 7, NC_000007.13 (76239303..76256620, complement)","molecular_function","biological_process","cellular_component","GO:0003674","GO:0008150","GO:0005575",0.873495746573528,4.13884298192,2.37782416894483,0.0213634344629147,0.743026655677628,-3.25714388993974
"NM_006575_at","mitogen-activated protein kinase kinase kinase kinase 5","MAP4K5","11183","Homo sapiens mitogen-activated protein kinase kinase kinase kinase 5 (MAP4K5), transcript variant 1, mRNA","319655770","NM_006575","14q11.2-q21","Chromosome 14, NC_000014.8 (50885211..50999376, complement)","ATP binding///protein binding///protein kinase activity///protein serine/threonine kinase activity///small GTPase regulator activity","activation of JUN kinase activity///intracellular protein kinase cascade///protein phosphorylation///response to stress","cytoplasm///plasma membrane","GO:0005524///GO:0005515///GO:0004672///GO:0004674///GO:0005083","GO:0007257///GO:0007243///GO:0006468///GO:0006950","GO:0005737///GO:0005886",0.392465464246323,6.7577887295,2.37760011870618,0.0213750367616378,0.743026655677628,-3.25756144583114
"NM_198794_at","mitogen-activated protein kinase kinase kinase kinase 5","MAP4K5","11183","Homo sapiens mitogen-activated protein kinase kinase kinase kinase 5 (MAP4K5), transcript variant 2, mRNA","319655769","NM_198794","14q11.2-q21","Chromosome 14, NC_000014.8 (50885211..50999376, complement)","ATP binding///protein binding///protein kinase activity///protein serine/threonine kinase activity///small GTPase regulator activity","activation of JUN kinase activity///intracellular protein kinase cascade///protein phosphorylation///response to stress","cytoplasm///plasma membrane","GO:0005524///GO:0005515///GO:0004672///GO:0004674///GO:0005083","GO:0007257///GO:0007243///GO:0006468///GO:0006950","GO:0005737///GO:0005886",0.392465464246323,6.7577887295,2.37760011870618,0.0213750367616378,0.743026655677628,-3.25756144583114
"NM_015084_at","mitochondrial ribosomal protein S27","MRPS27","23107","Homo sapiens mitochondrial ribosomal protein S27 (MRPS27), nuclear gene encoding mitochondrial protein, mRNA","186928849","NM_015084","5q13.2","Chromosome 5, NC_000005.9 (71515236..71616084, complement)","protein binding","","mitochondrion///ribosome","GO:0005515","","GO:0005739///GO:0005840",-0.263182723367647,7.06479856086,-2.37671999803352,0.0214206680137896,0.743026655677628,-3.25920141028883
"NM_004116_at","FK506 binding protein 1B, 12.6 kDa","FKBP1B","2281","Homo sapiens FK506 binding protein 1B, 12.6 kDa (FKBP1B), transcript variant 1, mRNA","206725519","NM_004116","2p23.3","Chromosome 2, NC_000002.11 (24272584..24286551)","FK506 binding///calcium channel inhibitor activity///cyclic nucleotide binding///ion channel binding///peptidyl-prolyl cis-trans isomerase activity///protein binding///receptor binding///contributes_to ryanodine-sensitive calcium-release channel activity","'de novo' protein folding///T cell proliferation///calcium-mediated signaling using intracellular calcium source///cell communication by electrical coupling involved in cardiac conduction///cytosolic calcium ion homeostasis///cytosolic calcium ion homeostasis///insulin secretion///muscle contraction///negative regulation of heart rate///negative regulation of insulin secretion involved in cellular response to glucose stimulus///negative regulation of protein phosphatase type 2B activity///negative regulation of release of sequestered calcium ion into cytosol///negative regulation of ryanodine-sensitive calcium-release channel activity///neuronal action potential propagation///peptidyl-proline modification///positive regulation of sequestering of calcium ion///protein maturation by protein folding///protein peptidyl-prolyl isomerization///protein peptidyl-prolyl isomerization///protein refolding///regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion///regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum///regulation of ryanodine-sensitive calcium-release channel activity///NOT regulation of ryanodine-sensitive calcium-release channel activity///regulation of ryanodine-sensitive calcium-release channel activity///release of sequestered calcium ion into cytosol by sarcoplasmic reticulum///response to glucose stimulus///response to hydrogen peroxide///response to redox state///response to vitamin E///smooth muscle contraction","Z disc///calcium channel complex///cytoplasm///cytosol///membrane///sarcoplasmic reticulum membrane","GO:0005528///GO:0019855///GO:0030551///GO:0044325///GO:0003755///GO:0005515///GO:0005102///contributes_to GO:0005219","GO:0006458///GO:0042098///GO:0035584///GO:0086064///GO:0051480///GO:0051480///GO:0030073///GO:0006936///GO:0010459///GO:0061179///GO:0032513///GO:0051280///GO:0060315///GO:0019227///GO:0018208///GO:0051284///GO:0022417///GO:0000413///GO:0000413///GO:0042026///GO:0010881///GO:0010880///GO:0060314///NOT GO:0060314///GO:0060314///GO:0014808///GO:0009749///GO:0042542///GO:0051775///GO:0033197///GO:0006939","GO:0030018///GO:0034704///GO:0005737///GO:0005829///GO:0016020///GO:0033017",-0.358436896055147,5.13465342562,-2.37614353947183,0.0214506027885458,0.743026655677628,-3.26027529758344
"NM_054033_at","FK506 binding protein 1B, 12.6 kDa","FKBP1B","2281","Homo sapiens FK506 binding protein 1B, 12.6 kDa (FKBP1B), transcript variant 2, mRNA","206725520","NM_054033","2p23.3","Chromosome 2, NC_000002.11 (24272584..24286551)","FK506 binding///calcium channel inhibitor activity///cyclic nucleotide binding///ion channel binding///peptidyl-prolyl cis-trans isomerase activity///protein binding///receptor binding///contributes_to ryanodine-sensitive calcium-release channel activity","'de novo' protein folding///T cell proliferation///calcium-mediated signaling using intracellular calcium source///cell communication by electrical coupling involved in cardiac conduction///cytosolic calcium ion homeostasis///cytosolic calcium ion homeostasis///insulin secretion///muscle contraction///negative regulation of heart rate///negative regulation of insulin secretion involved in cellular response to glucose stimulus///negative regulation of protein phosphatase type 2B activity///negative regulation of release of sequestered calcium ion into cytosol///negative regulation of ryanodine-sensitive calcium-release channel activity///neuronal action potential propagation///peptidyl-proline modification///positive regulation of sequestering of calcium ion///protein maturation by protein folding///protein peptidyl-prolyl isomerization///protein peptidyl-prolyl isomerization///protein refolding///regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion///regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum///regulation of ryanodine-sensitive calcium-release channel activity///NOT regulation of ryanodine-sensitive calcium-release channel activity///regulation of ryanodine-sensitive calcium-release channel activity///release of sequestered calcium ion into cytosol by sarcoplasmic reticulum///response to glucose stimulus///response to hydrogen peroxide///response to redox state///response to vitamin E///smooth muscle contraction","Z disc///calcium channel complex///cytoplasm///cytosol///membrane///sarcoplasmic reticulum membrane","GO:0005528///GO:0019855///GO:0030551///GO:0044325///GO:0003755///GO:0005515///GO:0005102///contributes_to GO:0005219","GO:0006458///GO:0042098///GO:0035584///GO:0086064///GO:0051480///GO:0051480///GO:0030073///GO:0006936///GO:0010459///GO:0061179///GO:0032513///GO:0051280///GO:0060315///GO:0019227///GO:0018208///GO:0051284///GO:0022417///GO:0000413///GO:0000413///GO:0042026///GO:0010881///GO:0010880///GO:0060314///NOT GO:0060314///GO:0060314///GO:0014808///GO:0009749///GO:0042542///GO:0051775///GO:0033197///GO:0006939","GO:0030018///GO:0034704///GO:0005737///GO:0005829///GO:0016020///GO:0033017",-0.358436896055147,5.13465342562,-2.37614353947183,0.0214506027885458,0.743026655677628,-3.26027529758344
